1053	Fire Disp
1057	Fire OPS-3
1059	Fire OPS-5
1061	Fire OPS-7
1063	Fire OPS-9
1065	Fire OPS-11
1861	Fire OPS-13
1050	WildlandFire TAC 5
1052	WildlandFire TAC 6
1054	WildlandFire TAC 7
1051	Fire RIT Emerg
1791	West Fire Disp 
1042	Douglas OEM
519	Elbert Ops 1
520	Elbert Ops 2
515	Elbert Ops 3
516	Elbert Ops 4
526	Elbert Ops 5
527	Elbert Ops 6
528	Elbert Ops 7
529	Elbert Ops 8
514	Elbert OEM 
